id,log_feature,volume
14989,feature 235,2
14989,feature 313,1
17667,feature 232,4
17667,feature 312,5
17667,feature 313,2
16933,feature 315,1
16933,feature 232,4
16933,feature 233,1
16933,feature 312,5
16933,feature 313,2
2816,feature 312,5
2816,feature 232,5
2816,feature 313,1
16804,feature 232,5
16804,feature 233,2
16804,feature 313,4
16804,feature 312,5
4071,feature 315,2
4071,feature 235,1
4071,feature 227,1
4071,feature 307,1
4071,feature 312,4
4071,feature 232,4
4172,feature 227,1
4172,feature 307,1
4172,feature 232,2
4172,feature 312,2
2871,feature 235,1
2871,feature 232,4
2871,feature 315,1
2871,feature 312,4
13525,feature 312,3
13525,feature 232,3
15670,feature 312,5
15670,feature 313,2
15670,feature 235,1
15670,feature 232,5
15670,feature 315,1
6478,feature 313,2
6478,feature 235,1
6478,feature 312,4
6478,feature 233,2
6478,feature 232,5
6478,feature 315,1
3179,feature 232,4
3179,feature 312,4
3179,feature 315,2
3179,feature 313,2
12586,feature 313,2
12586,feature 307,1
12586,feature 312,4
12586,feature 227,1
12586,feature 232,4
12586,feature 315,1
4198,feature 313,1
4198,feature 307,1
4198,feature 315,1
4198,feature 312,4
4198,feature 232,4
16948,feature 10,1
16948,feature 363,1
15820,feature 134,1
15820,feature 219,1
12631,feature 365,2
12631,feature 10,2
5483,feature 233,2
5483,feature 313,2
5483,feature 232,1
5483,feature 312,1
7690,feature 232,1
7690,feature 312,1
1116,feature 219,2
1116,feature 134,2
1116,feature 312,2
1116,feature 307,2
1116,feature 301,2
8563,feature 315,1
8563,feature 312,1
8563,feature 232,1
8563,feature 313,1
8563,feature 233,1
4081,feature 312,1
4081,feature 232,1
4081,feature 233,1
4081,feature 313,1
4081,feature 315,2
4081,feature 235,2
4405,feature 313,3
4405,feature 233,3
4405,feature 312,3
4405,feature 315,3
4405,feature 232,3
4405,feature 235,3
124,feature 233,2
124,feature 312,2
124,feature 235,1
124,feature 315,1
124,feature 232,2
124,feature 313,2
15185,feature 232,1
15185,feature 313,1
15185,feature 312,1
15185,feature 233,1
2631,feature 232,1
2631,feature 227,1
2631,feature 134,1
2631,feature 301,2
2631,feature 307,2
2631,feature 219,1
2631,feature 312,2
17593,feature 232,1
17593,feature 313,1
17593,feature 312,1
17593,feature 233,1
5055,feature 313,1
5055,feature 233,1
18095,feature 312,2
18095,feature 232,1
17157,feature 312,3
17157,feature 232,3
16185,feature 232,1
16185,feature 312,1
13450,feature 232,1
13450,feature 313,2
13450,feature 312,1
13450,feature 233,1
12557,feature 232,1
12557,feature 313,1
12557,feature 312,1
12557,feature 233,1
10443,feature 134,1
3882,feature 160,2
3882,feature 44,1
3882,feature 181,1
3882,feature 94,1
3882,feature 211,1
3117,feature 313,1
3117,feature 232,2
3117,feature 312,2
3117,feature 233,1
2739,feature 312,2
2739,feature 232,2
2739,feature 313,1
13369,feature 313,1
13369,feature 312,2
13369,feature 232,2
13369,feature 233,1
6939,feature 233,1
6939,feature 232,2
6939,feature 312,3
6939,feature 313,1
4820,feature 233,1
4820,feature 313,1
4820,feature 232,2
4820,feature 312,2
2783,feature 232,2
2783,feature 233,1
2783,feature 313,2
2783,feature 312,3
1549,feature 315,1
1549,feature 313,1
1549,feature 232,2
1549,feature 312,3
1549,feature 233,1
1549,feature 235,1
7556,feature 312,1
7556,feature 301,1
7556,feature 219,1
7556,feature 134,1
16184,feature 313,1
5608,feature 313,1
5608,feature 233,1
14073,feature 312,1
14073,feature 232,2
2961,feature 233,1
2961,feature 232,1
2961,feature 313,1
2961,feature 312,2
14988,feature 232,1
14988,feature 315,1
14988,feature 312,2
4943,feature 312,1
4943,feature 232,1
4943,feature 313,1
16251,feature 312,1
3045,feature 313,1
3973,feature 219,1
3973,feature 237,1
3973,feature 134,1
2241,feature 44,1
2241,feature 181,1
7177,feature 233,1
7177,feature 313,1
12095,feature 313,3
12095,feature 233,3
1687,feature 313,3
1687,feature 233,2
13183,feature 232,1
13183,feature 233,2
13183,feature 313,2
13183,feature 312,1
16058,feature 312,1
16058,feature 232,1
12584,feature 315,1
12584,feature 233,1
12584,feature 235,1
12584,feature 313,1
12584,feature 232,1
12584,feature 312,1
14003,feature 312,1
14003,feature 232,1
17200,feature 313,2
17200,feature 232,3
17200,feature 233,2
17200,feature 235,2
17200,feature 312,3
17200,feature 315,3
5738,feature 233,1
5738,feature 313,1
5738,feature 312,1
5738,feature 232,1
17189,feature 233,1
17189,feature 312,1
17189,feature 232,1
17189,feature 313,1
11640,feature 227,1
11640,feature 312,2
11640,feature 134,1
11640,feature 301,2
11640,feature 232,1
11640,feature 307,2
11640,feature 219,1
9646,feature 313,1
9646,feature 233,1
9646,feature 235,1
9646,feature 232,1
9646,feature 312,1
9646,feature 315,1
4500,feature 312,1
4500,feature 232,2
17412,feature 232,2
17412,feature 312,2
2261,feature 312,2
2261,feature 232,2
15524,feature 313,1
15524,feature 312,2
15524,feature 232,2
12509,feature 235,2
12509,feature 232,2
12509,feature 315,3
12509,feature 233,2
12509,feature 313,2
12509,feature 312,2
5879,feature 233,2
5879,feature 232,2
5879,feature 313,2
5879,feature 315,3
5879,feature 235,1
5879,feature 312,2
5592,feature 235,1
5592,feature 315,1
5592,feature 313,1
5592,feature 233,1
5592,feature 232,2
5592,feature 312,2
9062,feature 235,1
9062,feature 313,1
9062,feature 233,1
9062,feature 312,1
9062,feature 232,1
9062,feature 315,1
7717,feature 312,2
7717,feature 233,1
7717,feature 315,1
7717,feature 235,1
7717,feature 313,1
7717,feature 232,2
11050,feature 235,2
11050,feature 232,2
11050,feature 315,2
11050,feature 233,2
11050,feature 313,2
11050,feature 312,2
16164,feature 312,2
16164,feature 232,2
16164,feature 313,1
16164,feature 233,1
16164,feature 315,1
17140,feature 235,1
17140,feature 313,1
17140,feature 233,1
17140,feature 315,1
3911,feature 313,2
3911,feature 235,1
3911,feature 315,1
3911,feature 233,2
3911,feature 312,2
3911,feature 232,2
418,feature 233,2
418,feature 235,1
418,feature 313,3
418,feature 315,3
418,feature 312,3
418,feature 232,3
1067,feature 233,2
1067,feature 315,2
1067,feature 235,1
1067,feature 232,2
1067,feature 313,2
1067,feature 312,3
9703,feature 235,1
9703,feature 315,2
9703,feature 313,4
9703,feature 312,3
9703,feature 233,3
9703,feature 232,3
5102,feature 232,3
5102,feature 235,1
5102,feature 233,2
5102,feature 312,2
5102,feature 313,2
5102,feature 315,2
5789,feature 312,1
5292,feature 233,1
5292,feature 313,2
5292,feature 312,3
5292,feature 235,1
5292,feature 315,1
5292,feature 232,3
5480,feature 233,1
5480,feature 232,2
5480,feature 312,3
5480,feature 313,2
5480,feature 235,2
5480,feature 315,2
13381,feature 232,1
13381,feature 315,1
13381,feature 233,2
13381,feature 312,1
13381,feature 313,2
13941,feature 312,2
13941,feature 315,2
13941,feature 313,2
13941,feature 232,1
13941,feature 235,1
13941,feature 233,1
16748,feature 219,1
16748,feature 301,1
16748,feature 134,1
16748,feature 312,1
14309,feature 232,1
14309,feature 315,3
14309,feature 235,2
14309,feature 312,2
14309,feature 233,2
14309,feature 313,2
3753,feature 232,2
3753,feature 312,2
3753,feature 233,3
3753,feature 315,4
3753,feature 313,3
3753,feature 235,3
12975,feature 233,3
12975,feature 232,3
12975,feature 313,4
12975,feature 312,3
12975,feature 315,4
12975,feature 235,3
15812,feature 313,1
15812,feature 233,1
13439,feature 313,2
13439,feature 232,1
13439,feature 312,1
13439,feature 233,1
13439,feature 315,1
18375,feature 232,2
18375,feature 312,2
18375,feature 313,4
18375,feature 233,3
18375,feature 315,2
18375,feature 235,1
18282,feature 235,2
18282,feature 313,3
18282,feature 232,2
18282,feature 233,3
18282,feature 312,2
18282,feature 315,3
17418,feature 235,1
17418,feature 312,2
17418,feature 313,3
17418,feature 315,2
17418,feature 233,3
17418,feature 232,2
3582,feature 232,2
3582,feature 315,2
3582,feature 313,3
3582,feature 312,2
3582,feature 233,2
12655,feature 232,1
12655,feature 315,2
12655,feature 233,2
12655,feature 312,1
12655,feature 313,3
12655,feature 235,2
8830,feature 315,2
8830,feature 233,2
8830,feature 229,2
8830,feature 235,1
8830,feature 314,3
8830,feature 230,1
8830,feature 310,1
8830,feature 309,2
8830,feature 313,2
8830,feature 232,2
8830,feature 312,3
8830,feature 234,2
8830,feature 308,2
8830,feature 228,1
10678,feature 227,1
10678,feature 232,2
10678,feature 312,1
10678,feature 307,1
10678,feature 44,1
12575,feature 313,3
12575,feature 229,3
12575,feature 234,3
12575,feature 236,1
12575,feature 310,3
12575,feature 230,1
12575,feature 312,3
12575,feature 233,2
12575,feature 308,3
12575,feature 315,2
12575,feature 309,3
12575,feature 314,3
12575,feature 228,3
12575,feature 307,1
12575,feature 231,1
12575,feature 235,1
12575,feature 316,2
12575,feature 311,2
12575,feature 232,3
6461,feature 312,3
6461,feature 316,2
6461,feature 313,3
6461,feature 311,1
6461,feature 230,1
6461,feature 315,2
6461,feature 235,1
6461,feature 314,2
6461,feature 233,3
6461,feature 309,2
6461,feature 228,4
6461,feature 310,2
6461,feature 236,1
6461,feature 232,3
6461,feature 308,3
6461,feature 234,2
6461,feature 229,2
16046,feature 315,1
16046,feature 235,1
16046,feature 312,3
16046,feature 309,3
16046,feature 308,4
16046,feature 310,2
16046,feature 228,3
16046,feature 311,1
16046,feature 234,3
16046,feature 233,2
16046,feature 314,2
16046,feature 232,4
16046,feature 316,1
16046,feature 229,3
16046,feature 230,1
16046,feature 313,3
6210,feature 233,2
6210,feature 313,2
6210,feature 229,2
6210,feature 308,3
6210,feature 311,1
6210,feature 312,3
6210,feature 232,3
6210,feature 314,2
6210,feature 316,1
6210,feature 236,1
6210,feature 228,3
6210,feature 309,2
6210,feature 234,2
6210,feature 231,1
8821,feature 309,1
8821,feature 308,1
8821,feature 232,1
8821,feature 228,1
8821,feature 227,1
8821,feature 229,1
8821,feature 234,1
17337,feature 228,3
17337,feature 233,3
17337,feature 229,1
17337,feature 311,1
17337,feature 232,2
17337,feature 308,2
17337,feature 313,3
17337,feature 234,1
17337,feature 312,2
17337,feature 309,1
17337,feature 307,1
17337,feature 314,1
9941,feature 314,3
9941,feature 232,4
9941,feature 313,3
9941,feature 311,1
9941,feature 228,4
9941,feature 234,3
9941,feature 307,1
9941,feature 233,2
9941,feature 229,3
9941,feature 231,1
9941,feature 312,4
9941,feature 309,3
9941,feature 308,4
9941,feature 310,1
10415,feature 308,5
10415,feature 309,3
10415,feature 314,3
10415,feature 313,2
10415,feature 312,4
10415,feature 316,1
10415,feature 233,1
10415,feature 232,4
10415,feature 228,5
10415,feature 229,2
5499,feature 316,3
5499,feature 310,3
5499,feature 232,5
5499,feature 308,4
5499,feature 315,1
5499,feature 235,1
5499,feature 311,3
5499,feature 233,1
5499,feature 313,2
5499,feature 229,4
5499,feature 230,1
5499,feature 234,4
5499,feature 312,4
5499,feature 231,1
5499,feature 228,4
5499,feature 314,4
5499,feature 309,4
14332,feature 229,2
14332,feature 314,1
14332,feature 234,2
14332,feature 308,1
14332,feature 232,2
14332,feature 228,1
14332,feature 309,1
55,feature 314,4
55,feature 310,1
55,feature 230,1
55,feature 232,5
55,feature 234,4
55,feature 316,2
55,feature 233,3
55,feature 229,4
55,feature 313,4
55,feature 228,4
55,feature 308,4
55,feature 309,3
55,feature 236,2
55,feature 312,4
7528,feature 314,4
7528,feature 232,5
7528,feature 313,4
7528,feature 233,4
7528,feature 308,5
7528,feature 309,4
7528,feature 230,1
7528,feature 229,4
7528,feature 228,4
7528,feature 316,2
7528,feature 312,5
7528,feature 310,1
7528,feature 234,4
10131,feature 232,5
10131,feature 312,4
10131,feature 313,4
10131,feature 314,4
10131,feature 316,1
10131,feature 228,5
10131,feature 309,3
10131,feature 233,4
10131,feature 310,1
10131,feature 308,5
10131,feature 230,1
10131,feature 236,1
10131,feature 229,4
10131,feature 234,4
16793,feature 313,3
16793,feature 309,5
16793,feature 316,1
16793,feature 308,4
16793,feature 233,2
16793,feature 229,5
16793,feature 234,5
16793,feature 236,1
16793,feature 312,5
16793,feature 228,4
16793,feature 232,6
16793,feature 314,5
14657,feature 232,4
14657,feature 228,4
14657,feature 233,3
14657,feature 236,1
14657,feature 313,3
14657,feature 315,1
14657,feature 230,1
14657,feature 311,1
14657,feature 314,4
14657,feature 234,4
14657,feature 229,3
14657,feature 312,4
14657,feature 310,2
14657,feature 316,2
14657,feature 308,4
14657,feature 309,3
5080,feature 314,5
5080,feature 235,1
5080,feature 309,2
5080,feature 234,5
5080,feature 313,1
5080,feature 229,2
5080,feature 312,2
5080,feature 233,1
5080,feature 315,2
5080,feature 232,1
5080,feature 316,3
5080,feature 236,2
13287,feature 313,1
13287,feature 236,1
13287,feature 315,2
13287,feature 316,1
13287,feature 233,1
13287,feature 309,2
13287,feature 234,4
13287,feature 229,2
13287,feature 314,4
13287,feature 235,2
17584,feature 309,4
17584,feature 229,2
17584,feature 308,4
17584,feature 228,3
17584,feature 316,3
17584,feature 312,4
17584,feature 313,3
17584,feature 310,3
17584,feature 232,4
17584,feature 235,1
17584,feature 236,1
17584,feature 233,3
17584,feature 315,2
17584,feature 314,4
17584,feature 234,3
17584,feature 311,3
15348,feature 232,5
15348,feature 313,4
15348,feature 309,4
15348,feature 315,1
15348,feature 316,2
15348,feature 233,2
15348,feature 234,5
15348,feature 308,4
15348,feature 228,4
15348,feature 229,5
15348,feature 314,5
15348,feature 312,5
15348,feature 236,1
4880,feature 312,4
4880,feature 309,3
4880,feature 314,4
4880,feature 232,5
4880,feature 230,1
4880,feature 310,1
4880,feature 233,4
4880,feature 308,4
4880,feature 229,3
4880,feature 234,4
4880,feature 228,4
4880,feature 311,1
4880,feature 316,2
4880,feature 236,1
4880,feature 313,4
11563,feature 231,2
11563,feature 230,1
11563,feature 316,2
11563,feature 312,4
11563,feature 311,2
11563,feature 314,4
11563,feature 232,4
11563,feature 236,1
11563,feature 233,3
11563,feature 315,1
11563,feature 229,3
11563,feature 228,3
11563,feature 309,3
11563,feature 235,1
11563,feature 310,2
11563,feature 313,3
11563,feature 234,4
11563,feature 308,3
6587,feature 311,1
6587,feature 229,5
6587,feature 310,1
6587,feature 232,5
6587,feature 309,5
6587,feature 230,1
6587,feature 228,4
6587,feature 308,4
6587,feature 236,1
6587,feature 234,5
6587,feature 316,1
6587,feature 233,2
6587,feature 312,5
6587,feature 313,3
6587,feature 314,5
15953,feature 233,2
15953,feature 313,3
15953,feature 228,3
15953,feature 312,3
15953,feature 308,3
15953,feature 314,5
15953,feature 232,3
15953,feature 229,3
15953,feature 309,3
15953,feature 234,5
9565,feature 233,2
9565,feature 313,3
9565,feature 315,1
9565,feature 312,5
9565,feature 232,6
18339,feature 313,1
18339,feature 232,6
18339,feature 233,1
18339,feature 312,6
17548,feature 312,6
17548,feature 232,6
12348,feature 232,1
9005,feature 313,3
9005,feature 232,6
9005,feature 233,2
9005,feature 315,1
9005,feature 312,6
9005,feature 235,1
332,feature 232,6
332,feature 312,6
12797,feature 312,5
12797,feature 232,6
12797,feature 313,2
12797,feature 233,2
3639,feature 232,6
3639,feature 315,1
3639,feature 313,2
3639,feature 233,2
3639,feature 312,6
17827,feature 235,1
17827,feature 312,5
17827,feature 315,4
17827,feature 233,3
17827,feature 313,4
17827,feature 232,5
10108,feature 313,3
10108,feature 312,5
10108,feature 315,1
10108,feature 232,6
10108,feature 233,3
18218,feature 312,4
18218,feature 232,3
11407,feature 312,2
11407,feature 232,2
14358,feature 232,3
14358,feature 312,3
52,feature 233,1
52,feature 312,4
52,feature 232,4
52,feature 313,1
4115,feature 312,6
4115,feature 232,6
688,feature 232,6
688,feature 312,5
17994,feature 312,5
17994,feature 313,2
17994,feature 232,6
11992,feature 312,5
11992,feature 232,6
8074,feature 312,2
8074,feature 232,2
3353,feature 312,4
3353,feature 232,4
15634,feature 313,1
15634,feature 312,5
15634,feature 232,6
6556,feature 313,1
6556,feature 233,1
6556,feature 232,6
6556,feature 312,5
3062,feature 313,1
3062,feature 233,1
3062,feature 312,5
3062,feature 232,6
9838,feature 233,1
9838,feature 313,1
9838,feature 232,6
9838,feature 312,6
12431,feature 312,5
12431,feature 313,1
12431,feature 232,6
16408,feature 233,1
16408,feature 313,1
7968,feature 312,2
7968,feature 232,2
16776,feature 312,5
16776,feature 232,5
16776,feature 313,1
16776,feature 233,1
13449,feature 233,1
13449,feature 232,5
13449,feature 313,1
13449,feature 312,5
3373,feature 312,1
3373,feature 232,2
16971,feature 160,1
16971,feature 313,1
16971,feature 233,1
16971,feature 44,1
2133,feature 312,1
2133,feature 307,1
2133,feature 232,1
3870,feature 312,1
3870,feature 235,1
3870,feature 233,1
3870,feature 232,1
16050,feature 232,1
16050,feature 312,1
16050,feature 315,1
16050,feature 313,1
9241,feature 232,1
9241,feature 312,1
9241,feature 307,1
9241,feature 227,1
8521,feature 233,1
8521,feature 313,1
10791,feature 312,1
10791,feature 315,1
10791,feature 313,1
10791,feature 232,1
10791,feature 233,1
1203,feature 235,1
1203,feature 94,1
1203,feature 160,2
1203,feature 312,1
1203,feature 313,2
1203,feature 232,1
1203,feature 211,1
1203,feature 44,1
1203,feature 315,1
1203,feature 233,2
1203,feature 181,1
12579,feature 94,1
14645,feature 134,1
15448,feature 134,1
15448,feature 307,1
15448,feature 232,1
15448,feature 312,1
15448,feature 301,1
15448,feature 219,1
14612,feature 307,1
14612,feature 232,2
14612,feature 219,1
14612,feature 312,2
14612,feature 301,1
14612,feature 134,1
3428,feature 307,1
3428,feature 312,1
3428,feature 301,1
3428,feature 219,1
3428,feature 134,1
16800,feature 312,1
11226,feature 312,3
11226,feature 232,3
12903,feature 227,1
12903,feature 134,1
12903,feature 219,1
12903,feature 307,1
12903,feature 44,1
12903,feature 160,1
12903,feature 232,2
12903,feature 233,1
12903,feature 301,1
12903,feature 312,2
12903,feature 313,1
12903,feature 94,1
8798,feature 312,2
8798,feature 219,1
8798,feature 232,1
8798,feature 134,1
8798,feature 307,2
8798,feature 301,2
8798,feature 227,1
12620,feature 232,1
12620,feature 312,1
5864,feature 232,2
5864,feature 312,2
4697,feature 312,2
4697,feature 232,2
1738,feature 312,2
